	item_id	book_instance	reports_policy_legislation_and_technical_documentation_instance	databases_instance	academic_scientific	news_media_sources	wiki	category	Item label	Item ID	Weighted ORES Score
16	Q22340118	6	0	0	0	0	0	human	Thomas G. Schulze	Q22340118	3.01
17	Q22340173	0	0	0	0	0	0	human	Yong Sin	Q22340173	2.43
18	Q22340179	2	0	2	1	0	0	human	Charles Fine	Q22340179	2.14
19	Q22340326	0	0	0	0	0	0	human	Dorothy Russel	Q22340326	1.64
20	Q22340372	6	0	2	0	0	0	human	Amer Haroon	Q22340372	3.16
21	Q22340505	7	0	0	0	0	0	human	Erna Pfeiffer	Q22340505	3.01
22	Q22340515	1	0	1	0	0	0	human	Bor Pavlovčič	Q22340515	3.24
23	Q22340631	0	0	3	0	0	0	human	Tibor Molek	Q22340631	2.57
24	Q22340640	2	0	0	0	0	0	human	Dominic Hackl	Q22340640	3.41
25	Q22340653	0	0	6	0	0	3	human	Julio Juan Bardi	Q22340653	3.06
26	Q22340727	0	0	2	0	0	1	human	Horacio Faruolo	Q22340727	2.91
27	Q22340957	7	0	8	0	0	1	human	Villiers Hatton	Q22340957	3.59
28	Q22341161	0	0	6	0	0	0	human	Lotten Ekman	Q22341161	3.7
29	Q22341334	1	0	2	0	0	0	human	Modest Stein	Q22341334	3.06
30	Q22341412	1	0	0	0	0	0	human	Rosita Beatrice Missick-Butterfield	Q22341412	2.96
31	Q22341458	0	0	1	0	0	2	human	Inga Anne Vasaasen	Q22341458	3.73
32	Q22341622	0	0	2	0	0	1	human	Raúl Mac Burney	Q22341622	2.75
33	Q22341678	0	0	1	0	0	0	human	Müyesser Yıldız	Q22341678	2.95
34	Q22341686	1	0	3	0	0	0	human	Bartholomäus Milwitz	Q22341686	3.14
35	Q22341846	0	0	4	0	0	0	human	Giovanni Fabris	Q22341846	3.1
36	Q22341919	1	0	6	1	0	0	human	Giovanni Battista Ortolani Damon	Q22341919	3.87
37	Q22342219	2	0	0	0	0	0	human	Harry Lyndsay Manby	Q22342219	2.89
38	Q22342280	2	0	0	0	0	1	human	Miranda Dodson	Q22342280	2.93
39	Q22342313	8	0	0	0	0	2	human	Adele Lewing	Q22342313	2.98
40	Q22342324	6	0	1	0	0	0	human	Fatih Aktay	Q22342324	3.73
41	Q22342330	0	0	0	0	0	0	human	Emile Hautekeet	Q22342330	2.3
42	Q22342341	7	0	3	0	0	0	human	Muhammed Balcılar	Q22342341	3.79
43	Q22342356	6	0	0	0	0	1	human	Alfred Bernstein	Q22342356	2.97
44	Q22342366	0	0	2	0	0	2	human	Iñigo Vidondo	Q22342366	2.97
45	Q22342396	2	0	1	0	0	0	human	Matthias Brückner	Q22342396	3.0
46	Q22342399	8	0	0	0	0	0	human	Fritz Burdina	Q22342399	3.02
47	Q22342403	1	0	0	0	0	0	human	Günter Busch	Q22342403	2.79
48	Q22342405	6	0	1	0	0	0	human	Halil İbrahim Can	Q22342405	3.7
49	Q22342430	7	0	2	0	0	1	human	Filip Dmitrović	Q22342430	3.66
50	Q22342440	7	0	2	0	0	0	human	İrfan Can Eğribayat	Q22342440	3.83
51	Q22342458	4	0	0	0	0	0	human	Willi Gäßler	Q22342458	2.98
52	Q22342503	10	0	0	0	0	0	human	Volker Großmann	Q22342503	3.04
53	Q22342513	6	0	0	0	0	0	human	Karl Haymann	Q22342513	3.0
54	Q22342515	2	0	0	0	0	0	human	Alfred Helm	Q22342515	2.97
55	Q22342525	1	0	0	0	0	0	human	Rolf Hoffmann	Q22342525	2.84
56	Q22342540	5	0	0	0	0	0	human	Georg Hutsteiner	Q22342540	2.99
57	Q22342547	5	0	4	0	0	1	human	Darya Safai	Q22342547	3.46
58	Q22342562	9	0	0	0	0	1	human	Raşit Karasu	Q22342562	3.06
59	Q22342650	7	0	1	0	0	0	human	Wilhelm Lipka	Q22342650	3.15
60	Q22342662	7	0	2	0	0	1	human	Magdalena Mayr	Q22342662	3.78
61	Q22342670	2	0	0	0	0	0	human	Günter Minnich	Q22342670	2.97
62	Q22342681	6	0	0	0	0	1	human	Andreas Nagel	Q22342681	3.03
63	Q22342684	9	0	1	0	0	0	human	Edgar Nobs	Q22342684	3.16
64	Q22342712	5	0	1	0	0	0	human	Norbert Placke	Q22342712	3.13
65	Q22342733	2	0	1	0	0	0	human	Erwin Rödler	Q22342733	3.07
66	Q22342740	13	0	0	0	0	0	human	Adolf Rüütel	Q22342740	3.66
67	Q22342756	4	0	0	0	0	0	human	Franz Schmalzl	Q22342756	2.99
68	Q22342766	8	0	1	0	0	0	human	Werner Schuck	Q22342766	3.15
69	Q22342775	6	0	1	0	0	0	human	Can Serdar	Q22342775	3.21
70	Q22342797	5	0	1	0	0	0	human	Josef Staudner	Q22342797	3.09
71	Q22342798	2	0	0	0	0	0	human	Heinz Stemmer	Q22342798	2.97
72	Q22342799	10	0	2	0	0	2	human	Dominik Stolz	Q22342799	3.77
73	Q22342803	5	0	1	0	0	0	human	Müslüm Talşik	Q22342803	3.53
74	Q22342809	9	0	0	0	0	0	human	Jürgen Todebusch	Q22342809	3.02
75	Q22342822	4	0	0	0	0	0	human	Alexa Uifăleanu	Q22342822	2.91
76	Q22342839	6	0	2	0	0	1	human	Stefanie Wewerka	Q22342839	3.76
77	Q22342929	2	0	1	0	0	0	human	Johannes Palaiologos	Q22342929	2.04
78	Q22342933	2	0	0	0	0	0	human	Pietro Recanelli Giustiniani	Q22342933	2.04
79	Q22342959	2	0	0	0	0	0	human		Q22342959	1.01
80	Q22342979	2	0	0	0	0	0	human	Nikephoros Kontostephanos	Q22342979	2.62
81	Q22343024	1	0	1	0	0	1	human	Isaak Komnenos	Q22343024	2.03
82	Q22343031	0	0	0	0	0	0	human	Johannes Angelos Dukas	Q22343031	2.02
83	Q22343041	4	0	1	0	0	1	human	Mahn Win Khaing Than	Q22343041	2.84
84	Q22343273	1	0	0	0	0	0	human	Axel William Patricksson	Q22343273	2.74
85	Q22343404	0	0	1	0	0	0	human	Mette Marit Bølstad	Q22343404	3.2
86	Q22343428	0	0	0	0	0	0	human	Cicero M. Idleman	Q22343428	2.44
87	Q22343484	4	0	1	0	0	0	human	Bent Rognlien	Q22343484	3.46
88	Q22343526	2	0	3	0	0	1	human	Paul Haesaert	Q22343526	3.82
89	Q22343567	5	0	4	0	0	0	human	Kerim Alici	Q22343567	3.76
90	Q22343570	1	0	0	0	0	0	human	Ignacio Cabezón	Q22343570	2.87
91	Q22343583	5	0	0	0	0	0	human	Freddy Bossy	Q22343583	1.42
92	Q22343597	2	0	0	0	0	0	human	Imre Lichtenberger Bozoki	Q22343597	2.29
93	Q22343640	0	0	0	0	0	0	human	Léon Meurrens	Q22343640	2.0
94	Q22343644	0	0	0	0	0	0	human	Meester van de Sint-Nicolaastriptiek	Q22343644	1.99
95	Q22343672	4	0	0	0	0	1	human	Walter Klestadt	Q22343672	2.98
96	Q22343673	0	0	2	0	0	0	human	Anna Szandtner	Q22343673	3.88
97	Q22343677	1	0	0	0	0	0	human	Erastus Foote	Q22343677	2.98
98	Q22343680	8	0	0	0	0	2	human	Béla Pap	Q22343680	2.83
99	Q22343681	0	0	0	0	0	0	human	F. G. W. Hunten	Q22343681	2.29
100	Q22343717	0	0	0	0	0	0	human	Elias Thomas	Q22343717	2.09
101	Q22343757	2	0	1	0	0	0	human	Ada Skolmen	Q22343757	2.97
102	Q22344287	6	0	6	0	0	1	human	Paweł Hut	Q22344287	2.98
103	Q22344300	0	0	5	0	0	0	human	Jan Środoń	Q22344300	2.97
104	Q22344303	0	0	9	0	0	0	human	Halina Żakowa	Q22344303	2.97
105	Q22344313	5	0	1	0	0	0	human	Loretta Di Franco	Q22344313	3.63
106	Q22344318	0	0	0	0	0	0	human	Bob Claes	Q22344318	1.71
107	Q22344320	0	0	0	0	0	0	human	Joseph Debatty	Q22344320	2.08
108	Q22344329	1	0	0	0	0	0	human		Q22344329	1.34
109	Q22344336	1	0	0	0	0	0	human	Pablo Seisdedos	Q22344336	2.98
110	Q22344364	1	0	0	0	0	0	human	Jef De Brock	Q22344364	2.96
111	Q22344463	5	0	0	0	0	0	human	Wolfgang Albert	Q22344463	3.02
112	Q22344477	0	0	0	0	0	0	human	Petter Holmern Halvorsen	Q22344477	2.28
113	Q22344506	6	0	0	1	0	0	human	Plusmacher	Q22344506	3.13
114	Q22344527	1	0	1	0	0	0	human	Katarina Launing	Q22344527	3.9
115	Q22344553	1	0	1	0	0	0	human	Tore Helseth	Q22344553	2.99
116	Q22344585	0	0	1	0	0	0	human	Lam Tin Sau	Q22344585	2.88
117	Q22344588	1	0	3	0	0	0	human	Zhèng Shùpǔ	Q22344588	2.03
118	Q22344606	0	0	3	0	0	0	human	Petr Jančík	Q22344606	2.74
119	Q22344652	0	0	13	0	0	1	human	Tadeusz Mieczkowski	Q22344652	2.32
120	Q22344653	1	0	6	0	0	2	human	Jan Gwalbert Henryk Pawlikowski	Q22344653	2.84
121	Q22344662	1	0	8	0	0	1	human	Adam Dzieszyński	Q22344662	2.98
122	Q22344664	2	0	5	0	0	1	human	Grzegorz Falkowski	Q22344664	2.91
123	Q22344676	0	0	4	0	0	0	human	Roma Buharowska	Q22344676	3.05
124	Q22344681	0	0	4	0	0	1	human	Jolanta Niestrój-Malisz	Q22344681	2.81
125	Q22344686	1	0	4	0	0	1	human	Barbara Więckowska	Q22344686	2.95
126	Q22344706	0	0	3	0	0	0	human	Wojciech Krajewski	Q22344706	2.94
127	Q22344708	0	0	4	0	0	0	human	Maksym Kulon	Q22344708	3.4
128	Q22344713	2	0	7	0	0	1	human	Michał Rachoń	Q22344713	3.69
129	Q22344719	0	0	6	0	0	0	human	Kamil Zywert	Q22344719	3.05
130	Q22344733	0	0	7	0	0	3	human	Bartłomiej Jeziorski	Q22344733	3.0
131	Q22344768	0	0	6	0	0	2	human	Łukasz Sękowski	Q22344768	2.92
132	Q22344770	0	0	5	0	0	1	human	Wojciech Słowakiewicz	Q22344770	3.09
133	Q22344781	0	0	8	0	0	2	human	Dariusz Zabawa	Q22344781	2.91
134	Q22345543	0	0	7	0	0	0	human	Augusto Avancini	Q22345543	3.0
135	Q22345577	0	0	7	0	0	0	human	Albino Tonelli	Q22345577	1.43
136	Q22345600	0	0	7	0	0	0	human	Dionisio Ussai	Q22345600	2.93
137	Q22345675	1	0	3	0	0	0	human	Ignaz Withalm	Q22345675	3.12
138	Q22345689	0	0	3	0	0	0	human	Milan Šebesta	Q22345689	2.65
139	Q22345740	0	0	5	0	0	0	human	Josef Hölzl	Q22345740	2.98
140	Q22345818	0	0	9	0	0	0	human	Josip Fon	Q22345818	1.48
141	Q22346174	3	0	4	0	0	0	human	Jelena Paštéková	Q22346174	2.13
142	Q22346228	0	0	0	0	0	0	human	Ephotion of Maenalus	Q22346228	2.69
143	Q22347834	0	0	5	0	0	1	human		Q22347834	1.75
144	Q22348093	8	0	1	0	0	0	human	Raja Krishna Menon	Q22348093	2.97
145	Q22348135	0	0	0	0	0	0	human	Isabelle Laffont	Q22348135	3.03
146	Q22348199	3	0	0	0	0	0	human	Henri Louis Hamet	Q22348199	3.01
147	Q22348260	0	0	2	0	0	0	human	Estanislao D'Angelo y Muñoz	Q22348260	2.98
148	Q22348384	0	0	0	0	0	0	human	Kurt Kassulke	Q22348384	2.27
149	Q22348433	3	0	0	0	0	0	human	John Buchan Telfer	Q22348433	2.49
150	Q22348439	0	0	1	0	0	0	human	Paul Veroude	Q22348439	2.88
151	Q22348469	0	0	1	0	0	0	human	Albert Jan Kalandra	Q22348469	2.9
152	Q22348476	7	0	0	0	0	0	human	V. N. Nikitin	Q22348476	2.98
153	Q22348479	2	0	0	0	0	0	human	Tomáš Srpek	Q22348479	2.65
154	Q22348643	0	0	0	0	0	0	human	David Shearer	Q22348643	1.6
155	Q22349204	3	0	0	0	1	0	human	Verta Taylor	Q22349204	2.34
156	Q22349471	0	0	0	0	0	0	human	Llewellyn Thomas	Q22349471	1.18
157	Q22350372	0	0	0	0	0	0	human	Harold Harper	Q22350372	1.16
158	Q22350617	0	0	3	0	0	0	human	Massimo Taglialavore	Q22350617	2.95
159	Q22350630	1	0	4	0	0	1	human	Chiara Barcella	Q22350630	3.78
160	Q22350633	14	0	13	0	0	0	human	Flavio Beck Junior	Q22350633	3.11
161	Q22350783	1	0	1	0	0	0	human	Biagio Messina	Q22350783	2.76
162	Q22350889	0	0	0	0	0	0	human	Scout Willis	Q22350889	1.7
163	Q22350909	1	1	6	0	0	2	human	Amílcar Argüelles	Q22350909	2.47
164	Q22350982	2	0	9	0	0	1	human	Maciej Kopeć	Q22350982	3.19
165	Q22350985	0	0	3	0	0	0	human	Hanna Majszczyk	Q22350985	1.41
166	Q22351001	0	0	3	0	0	0	human	Władysław Jerzy Wężyk	Q22351001	1.6
167	Q22351095	7	0	1	0	0	0	human	Elisabeth Harnik	Q22351095	3.58
168	Q22351129	4	0	0	0	0	1	human	Karin Peyker	Q22351129	3.71
169	Q22351138	2	0	0	0	0	0	human	Isabel Rauscher	Q22351138	2.96
170	Q22351143	3	0	0	0	0	0	human	Rainer Wöss	Q22351143	3.25
171	Q22351149	10	0	0	0	0	0	human	Otto Triffterer	Q22351149	3.02
172	Q22351170	3	0	0	0	0	0	human	Joseph Grossauer	Q22351170	2.76
173	Q22351175	7	0	0	0	0	0	human	Hella Pöch	Q22351175	2.96
174	Q22351211	5	0	0	0	0	0	human	Nikola Berković	Q22351211	2.93
175	Q22351218	6	0	0	0	0	0	human	Fritz Ozmec	Q22351218	2.98
176	Q22351221	7	0	0	0	0	1	human	Anna Zeiner	Q22351221	3.18
177	Q22351235	0	0	4	0	0	0	human		Q22351235	1.76
178	Q22351245	5	0	0	0	0	0	human	Reinhard Kocznar	Q22351245	3.02
179	Q22351907	12	0	0	0	0	1	human	Eduard Farber	Q22351907	2.91
180	Q22352524	4	0	0	0	0	0	human	David Kreuter	Q22352524	3.55
181	Q22352621	7	0	0	0	0	0	human	Ryan McKiernan	Q22352621	3.45
182	Q22353036	4	0	0	0	0	1	human	Hermann Peter von Künigl	Q22353036	2.95
183	Q22394672	0	0	8	0	0	0	human	Jozef Hanker	Q22394672	2.96
184	Q22442726	3	0	2	0	0	0	human	Hubert Pyrot	Q22442726	3.72
185	Q22442746	0	0	1	0	0	0	human	Chloe Wojin	Q22442746	1.54
186	Q22442747	0	0	0	0	0	0	feeling	murder of Eitam and Na'ama Henkin	Q22442747	2.23
187	Q22442749	0	0	0	3	0	0	human	Christian Holmes IV	Q22442749	1.92
188	Q22442755	4	0	0	0	0	2	human	Heinrich Daniel Städel	Q22442755	2.88
189	Q22442771	0	0	0	0	0	0	human	Willie Gordon	Q22442771	1.78
190	Q22442874	0	0	1	0	0	0	human	Thomas Aske Berg	Q22442874	3.33
191	Q22442964	0	0	0	0	0	0	human	Bruce Young Berman	Q22442964	2.1
192	Q22443090	0	0	1	0	0	0	human	Andriy Yusov	Q22443090	1.82
193	Q22443109	0	0	0	0	0	0	human	Touko Machida	Q22443109	2.05
194	Q22443130	0	0	0	0	0	0	human	Valerie Kincaid Oppenheimer	Q22443130	1.61
195	Q22443140	0	0	0	0	0	0	human	Samuel R. Cohn	Q22443140	1.55
196	Q22443148	1	0	8	0	0	6	human	Atabek Azisbekov	Q22443148	3.33
197	Q22443160	0	0	2	0	0	0	human	Gustavo Heringer	Q22443160	2.92
198	Q22443183	9	0	0	0	0	0	human	Albert Mentzel	Q22443183	3.44
199	Q22443294	5	0	3	0	0	3	human	Patrick Brasca	Q22443294	3.14
200	Q22443677	0	0	0	0	0	0	human	Harish Mysore	Q22443677	1.45
201	Q22443697	9	0	18	0	0	2	human	Julio Samsó	Q22443697	3.22
202	Q22443733	3	0	3	6	0	0	human	Annie Moriah Sage	Q22443733	2.19
203	Q22443737	2	0	1	1	0	0	human	Margaret Irene Lang	Q22443737	2.11
204	Q22443803	127	0	3	0	0	0	human	Philip Lindgren	Q22443803	3.98
205	Q22443873	5	0	4	0	0	3	human	Vincenzo Candela	Q22443873	3.74
206	Q22468452	1	0	0	0	0	0	human	Josef Kolbe	Q22468452	2.99
207	Q22478130	2	0	2	0	0	0	human	Pontus Lanner	Q22478130	3.06
208	Q22482410	4	0	0	0	0	0	human	Elfriede Fliethmann	Q22482410	2.99
209	Q22482634	10	0	0	0	0	1	human	Vincenz Maria von Kolowrat-Liebsteinsky	Q22482634	3.04
210	Q22483030	7	0	0	0	0	0	human	Otto Tremetzberger	Q22483030	3.0
211	Q22483616	3	0	0	0	0	0	human	Marianne Markan	Q22483616	2.15
212	Q22483647	1	0	0	0	0	0	human	Peter Schmalwieser	Q22483647	2.04
213	Q22485213	3	0	0	0	0	0	human	Samuel Last	Q22485213	2.95
214	Q22485754	8	0	0	0	0	0	human	Anton Scherer	Q22485754	3.03
215	Q22486215	4	0	1	0	0	0	human	Cornelius Kirschner	Q22486215	2.9
216	Q22486292	7	0	0	0	0	0	human	Sabine Schaschl	Q22486292	2.98
217	Q22486748	2	0	0	0	0	0	human	John Mars	Q22486748	2.98
218	Q22486795	4	0	0	0	0	0	human	Armin Andraschko	Q22486795	3.48
219	Q22541620	4	0	1	0	0	0	human	Sultan Al-Ghanam	Q22541620	2.99
220	Q22566790	2	0	2	0	0	0	human	Tom Signorelli	Q22566790	3.44
221	Q22566794	1	0	0	0	0	0	human	Millie Tirelli	Q22566794	2.7
222	Q22566796	0	0	0	0	0	0	human	Susan Knight	Q22566796	2.18
223	Q22566801	1	0	0	0	0	0	human	Jack Merrill	Q22566801	2.81
224	Q22566803	0	0	0	0	0	0	human	Olinda Turturro	Q22566803	2.08
225	Q22566814	0	0	0	0	0	0	human	Karol Hingis	Q22566814	2.04
226	Q22569283	9	0	4	0	0	0	human	Aurelio Zonghi	Q22569283	3.04
227	Q22569388	0	0	0	0	0	0	human	Paola Turani	Q22569388	3.02
228	Q22569443	2	0	0	0	0	0	human	Jeffrey Schoep	Q22569443	2.04
229	Q22569486	0	0	0	0	0	0	human	Ataollah Hayati	Q22569486	2.19
230	Q22569489	1	0	2	2	0	0	human	Javier Martínez de Bedoya	Q22569489	3.71
231	Q22569495	2	0	0	0	0	0	human	Nandrea Lin	Q22569495	3.09
232	Q22569517	0	0	0	0	0	0	human	Marcell Rosenblatt	Q22569517	2.09
233	Q22569518	0	0	0	0	0	0	human	Jed Krascella	Q22569518	2.07
234	Q22569519	0	0	0	0	0	0	human	Melinda Wade	Q22569519	2.94
235	Q22569657	3	0	0	0	0	0	human	Horrie Stevens	Q22569657	2.96
236	Q22569664	3	0	2	0	0	0	human	Zacharias da Salò	Q22569664	2.88
237	Q22569685	0	0	0	0	0	0	human	Massimo Vanderaerden	Q22569685	2.52
238	Q22569860	5	0	3	0	0	0	human	Josef Losch	Q22569860	2.97
239	Q22569913	0	0	1	0	0	0	human	Tobias Tempel	Q22569913	2.9
240	Q22569948	0	0	4	0	0	1	human	Maciej Pilitowski	Q22569948	2.84
241	Q22570021	4	0	4	0	0	1	human	George Andguladze	Q22570021	3.05
242	Q22570055	10	0	0	0	0	1	human	Andreas von Meiller	Q22570055	3.06
243	Q22570090	0	0	0	0	0	0	feeling	Mathura Peda	Q22570090	1.37
244	Q22570111	2	0	0	0	0	0	human	Josef Klemens Witwer	Q22570111	2.79
245	Q22570202	1	0	0	0	0	0	human	Johnie Berntsson	Q22570202	2.04
246	Q22570230	1	0	3	0	0	2	human	Mattias Rahm	Q22570230	2.18
247	Q22570249	0	0	0	0	0	0	human	Göran Tell	Q22570249	2.01
248	Q22570257	5	0	4	0	0	1	human	Leonel Bontempo	Q22570257	3.67
249	Q22570258	2	0	1	0	0	0	human	Lena Carlsson	Q22570258	2.98
250	Q22570295	1	0	2	0	0	0	human	Erika Förare	Q22570295	2.82
251	Q22570353	6	0	0	0	0	1	human	Tapan Sinha	Q22570353	2.81
252	Q22570357	2	0	0	0	0	0	human	Dave Villwock	Q22570357	2.02
253	Q22570363	7	0	12	0	0	0	human	Marguerite Garrido-Hory	Q22570363	3.02
254	Q22570368	3	0	5	0	0	2	human	Lucas Pérez Godoy	Q22570368	3.63
255	Q22570403	1	0	30	0	0	0	human	David Romano	Q22570403	3.02
256	Q22570433	0	0	0	0	0	0	human	Colleen Pekin	Q22570433	3.04
257	Q22572354	0	0	3	0	0	0	human	Antonio Farina	Q22572354	2.96
258	Q22572414	0	0	0	0	0	0	human	Rohini Devi	Q22572414	2.01
259	Q22572514	0	0	1	0	0	0	human	Édouard Roulet	Q22572514	2.92
260	Q22573316	4	0	2	0	0	0	human	Louis Say	Q22573316	3.02
261	Q22574385	2	0	0	0	0	0	human	Tito Salomoni	Q22574385	3.01
262	Q22575146	6	0	0	0	0	0	human	Max Claudet	Q22575146	2.99
263	Q22575196	0	0	2	0	0	0	human	Rudolf Bok	Q22575196	3.0
264	Q22575637	0	0	0	0	0	0	human	Tripp Johnston	Q22575637	2.02
265	Q22575642	0	0	0	0	0	0	human	Sandra Beall	Q22575642	2.09
266	Q22575651	0	0	0	0	0	0	human	Nick Muglia	Q22575651	2.08
267	Q22575680	3	0	1	0	0	0	human	Shirley Rumierk	Q22575680	3.47
268	Q22575686	0	0	0	0	0	0	human	Dan Moran	Q22575686	2.15
269	Q22575687	0	0	0	0	0	0	human	Michele Wagner	Q22575687	2.1
270	Q22575688	0	0	0	0	0	0	human	Howard Wesson	Q22575688	2.08
271	Q22575708	4	0	1	0	0	0	human	Eyde Byrde	Q22575708	3.52
272	Q22575720	0	0	0	0	0	0	human	Rudy Hornish	Q22575720	2.24
273	Q22575726	3	0	1	0	0	0	human	Charles Weldon	Q22575726	3.13
274	Q22575756	4	0	0	0	0	0	human	Isa Thomas	Q22575756	3.47
275	Q22575757	0	0	1	0	0	0	human	Steve Itkin	Q22575757	2.48
276	Q22575762	0	0	0	0	0	0	human	Lennie Loftin	Q22575762	2.1
277	Q22575776	2	0	0	0	0	2	human	Matthew Morgan	Q22575776	2.21
278	Q22575786	31	0	2	0	0	1	human	Kader İnal	Q22575786	3.53
279	Q22575818	4	0	14	7	0	0	human	Theodore Sydney Moise	Q22575818	3.84
280	Q22577466	0	0	0	0	0	0	human	Jeremiah Paul	Q22577466	3.75
281	Q22579044	15	0	10	0	0	3	human	Henry Percy	Q22579044	3.54
282	Q22579607	0	0	0	0	0	0	human	Henrik Helpiö	Q22579607	1.72
283	Q22580272	0	0	3	0	0	2	human	Mansuetus of Urusi	Q22580272	2.85
284	Q22582316	1	0	0	0	0	0	human	Alice Prins	Q22582316	2.95
285	Q22582334	0	0	0	0	0	0	human	Don Calame	Q22582334	2.23
286	Q22582394	0	0	0	0	0	0	human	Katharina Huber	Q22582394	2.13
287	Q22582398	0	0	0	0	0	0	human	Paul Bissegger	Q22582398	2.05
288	Q22582449	4	0	0	0	0	0	human	Ermenfred	Q22582449	2.96
289	Q22582473	4	0	0	0	0	0	human	Gerebert	Q22582473	2.94
290	Q22582475	4	0	0	0	0	0	human	Armonius	Q22582475	2.95
291	Q22582476	4	0	0	0	0	0	human	Agrebert	Q22582476	2.95
292	Q22582477	1	0	0	0	0	0	human	Ayisha Osori	Q22582477	3.07
293	Q22582483	4	0	0	0	0	0	human	Pepo	Q22582483	2.94
294	Q22582490	4	0	0	0	0	0	human	Amalbert	Q22582490	2.95
295	Q22582501	4	0	0	0	0	0	human	Berard	Q22582501	2.87
296	Q22582505	5	0	0	0	0	0	human	Berengar	Q22582505	3.14
297	Q22582515	4	0	0	0	0	0	human	Thierry	Q22582515	2.87
298	Q22582565	4	0	0	0	0	0	human	Henri III of Grandson	Q22582565	2.95
299	Q22582580	0	0	0	1	0	0	human	Noël de Saint-Pulgent	Q22582580	3.01
300	Q22582752	0	0	0	0	0	0	human	Hans-Georg Huber	Q22582752	2.92
301	Q22582827	7	0	0	1	0	1	human	James G. Anderson	Q22582827	3.18
302	Q22582833	5	0	0	0	0	0	human	Leonhard Birkofer	Q22582833	2.97
303	Q22582836	1	0	0	0	0	0	human	Paul Böttiger	Q22582836	2.76
304	Q22582844	5	0	0	0	0	0	human	Emil Bürgi	Q22582844	3.08
305	Q22582847	5	0	0	0	0	0	human	David T. Day	Q22582847	2.96
306	Q22582854	0	0	0	0	0	0	human	Lennart Wetterholm	Q22582854	2.04
307	Q22582858	6	0	0	0	0	0	human	John Albert Newton Friend	Q22582858	3.0
308	Q22582876	6	0	0	0	0	0	human	Nora Groß	Q22582876	2.99
309	Q22582895	9	0	0	0	0	0	human	Stanislav Landa	Q22582895	2.91
310	Q22582911	1	0	0	0	0	0	human	Joseph François Malherbe	Q22582911	2.81
311	Q22582940	3	0	0	0	0	0	human	Otto Schmidt	Q22582940	3.0
312	Q22582941	7	0	0	0	0	1	human	Woldemar Schneider	Q22582941	2.99
313	Q22582942	5	0	0	0	0	1	human	Hans Joachim Spangenberg	Q22582942	2.98
314	Q22582945	5	0	3	0	0	0	human	Hermann Stegemann	Q22582945	3.01
315	Q22582948	9	0	0	0	0	0	human	William Dupré Treadwell	Q22582948	3.85
316	Q22582953	8	0	2	0	0	0	human	Rudolf Vondráček	Q22582953	2.94
317	Q22582956	5	0	0	0	0	0	human	Ulrich von Weber	Q22582956	2.97
318	Q22583004	0	0	0	0	0	0	human	Perola Mourao de Abreu Pereira	Q22583004	2.25
319	Q22583016	4	0	0	0	0	0	human	Fatuma Abdulkadir Adan	Q22583016	3.0
320	Q22583081	0	0	0	0	0	0	human	Eric Koenen	Q22583081	1.74
321	Q22583114	0	0	5	0	0	1	human	Alnara  Abdullayeva	Q22583114	1.79
322	Q22583145	5	0	0	0	0	0	human	Costantino Reta	Q22583145	2.94
323	Q22583195	1	0	5	0	0	2	human	Oscar Vaca	Q22583195	2.99
324	Q22583254	0	0	0	0	0	0	human	Dias Omirzakov	Q22583254	3.1
325	Q22583290	0	0	0	0	0	0	human	Nguyen Hung Mai	Q22583290	3.09
326	Q22583341	0	0	5	0	0	0	human	Ladislav Miškovič	Q22583341	2.91
327	Q22583348	0	0	3	0	0	0	human	Karel Wiecek	Q22583348	2.7
328	Q22583361	0	0	5	0	0	0	human	Jozef Petran	Q22583361	2.88
329	Q22583408	0	0	0	0	0	0	human	Amphiares of Sparta	Q22583408	2.08
330	Q22583412	0	0	0	0	0	0	human	Ceras of Argos	Q22583412	2.0
331	Q22583415	0	0	6	0	0	1	human	Ján Galbavý	Q22583415	1.58
332	Q22583522	4	0	2	0	0	0	human	Ferdinand Kahn	Q22583522	3.03
333	Q22583535	0	0	7	0	0	0	human	Sossio Pezzullo	Q22583535	2.98
334	Q22583546	9	0	0	0	0	1	human	Margaret Courtenay	Q22583546	3.13
335	Q22583552	0	0	0	0	0	0	human	David Brian Kelly	Q22583552	2.29
336	Q22583565	0	0	11	0	0	6	human	Luigi Grosso	Q22583565	2.95
337	Q22583574	0	0	1	0	0	0	human	Terry Gould	Q22583574	2.88
338	Q22583584	11	0	7	0	0	0	human	Piero Foà	Q22583584	3.14
339	Q22583592	1	0	0	0	0	0	human	Chris Hajian	Q22583592	2.96
340	Q22583612	0	0	5	0	0	0	human	Tiana Dockery	Q22583612	3.31
341	Q22583623	0	0	0	0	0	0	human	Cesare Antonio Giuseppe Della Chiesa	Q22583623	1.64
342	Q22583635	1	0	4	0	0	0	human	Iván Duque Escobar	Q22583635	3.18
343	Q22585022	3	0	5	0	0	0	human	Francesco Nigetti	Q22585022	2.28
344	Q22599989	0	0	0	0	0	0	human	Ron Ryan	Q22599989	2.09
345	Q22606491	0	0	0	0	0	0	human	Marco Cappello	Q22606491	1.86
346	Q22607787	0	0	0	0	0	0	human	Kirill Bochkov	Q22607787	2.34
347	Q22611646	1	0	0	0	0	0	human	David Green	Q22611646	2.92
348	Q22638905	0	0	2	0	0	0	human	Cordelia González	Q22638905	2.95
349	Q22639239	3	0	0	0	0	0	human	Stephen Mendillo	Q22639239	3.57
